# Magnetometer Calibration Data
# Generated on 2026-03-26 17:03:37
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
3.933334,13.808334,-8.966667,-30.836083,-73.142755,-55.763880
3.916667,13.975000,-8.816668,-47.482931,14.785145,23.002754
3.958333,14.016667,-8.941668,-18.147659,36.163194,-43.329606
3.958333,13.891667,-8.883334,-20.277401,-29.261056,-13.514582
4.041667,14.000001,-8.841667,25.682092,27.435999,4.730737
3.916667,14.041667,-8.816668,-47.694481,49.765871,23.190953
4.058333,13.975000,-8.858334,36.104646,14.217977,-4.680915
4.083333,14.058334,-8.900001,52.077169,57.747304,-27.077048
3.958333,13.916667,-8.775001,-25.048621,-15.837647,42.582157
4.016667,14.016667,-8.758334,7.587700,36.495635,48.957316
3.958333,13.891667,-8.775001,-24.969291,-28.955231,42.511583
4.100000,13.958334,-8.800000,57.685194,5.505375,23.635351
4.016667,13.916667,-8.900001,14.040550,-16.375627,-24.589666
3.933334,14.041667,-8.775001,-39.877522,49.830609,44.017765
3.916667,13.975000,-8.841667,-46.400206,14.714571,10.073867
4.041667,13.916667,-8.800000,24.141950,-16.172659,26.044125
4.000000,13.975000,-8.966667,7.121071,14.097260,-58.180681
3.975000,13.916667,-8.883334,-10.735189,-16.196359,-14.165835
4.016667,13.875001,-8.858334,12.368185,-38.120643,-3.158650
4.058333,13.850000,-8.883334,37.584069,-51.441523,-17.963168
4.058333,14.016667,-8.858334,35.972425,36.081119,-4.563289
4.016667,14.016667,-8.816668,10.114099,36.330961,18.789418
3.958333,13.933334,-8.841667,-22.214203,-7.280289,8.151682
4.083333,14.058334,-8.841667,49.550770,57.911978,3.090849
4.083333,13.916667,-8.800000,48.195735,-16.304878,24.239563
4.041667,14.016667,-8.941668,29.960186,35.898755,-46.938751
