# Magnetometer Calibration Data
# Generated on 2026-03-26 17:09:19
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
-2.108333,9.433333,9.958334,-17.992254,3.602874,54.483378
-1.708333,9.250001,10.183333,-15.973564,2.810889,55.557271
-1.216667,9.100000,10.333334,-13.529427,2.133135,56.315035
-0.666667,9.166667,10.500001,-10.843520,2.250248,57.130908
0.191667,9.000000,10.900001,-6.572406,1.406564,59.047104
4.466667,9.016667,11.066668,14.213228,0.574194,60.508573
5.041667,8.958334,10.883334,16.986020,0.259700,59.812093
6.208333,9.141667,10.775001,22.595475,0.717483,59.517634
7.425000,9.166667,10.416667,28.437225,0.602667,58.156354
7.841667,9.125000,10.291667,30.447720,0.376126,57.685928
8.441668,9.083334,9.975000,33.315602,0.133994,56.408612
8.758334,8.875000,9.725000,34.853131,-0.679846,55.393323
9.291667,8.625000,9.391667,37.437062,-1.684036,54.055512
9.841667,8.333334,9.133334,40.123349,-2.855749,53.053397
10.633334,7.975000,8.508334,43.933896,-4.283804,50.496566
11.183334,7.716667,7.891667,46.551804,-5.290063,47.923219
11.775001,7.650001,7.458333,49.364292,-5.610444,46.137014
12.208334,7.716667,7.000000,51.376278,-5.397862,44.198988
12.516667,7.441667,6.341667,52.816850,-6.412069,41.403782
13.008334,7.275001,5.816667,55.148450,-7.074728,39.210885
13.475000,7.091667,5.083333,57.326268,-7.770619,36.104316
13.650001,7.008334,4.391667,58.074365,-8.038295,33.118451
14.025001,7.066667,3.608334,59.748949,-7.807652,29.749752
14.291667,7.066667,2.516667,60.856421,-7.737244,25.020421
14.500001,7.216667,1.683333,61.694273,-7.124591,21.393885
14.625001,7.108334,1.133333,62.229012,-7.491566,19.021969
14.650001,6.800000,0.550000,62.313357,-8.580754,16.509973
14.633334,6.800000,0.000000,62.137944,-8.514354,14.101315
14.691668,6.800000,-0.383333,62.355377,-8.482401,12.434569
14.600000,6.966667,-0.775000,61.808807,-7.796679,10.686518
14.558334,8.000000,-1.375000,61.291781,-3.862457,7.936518
14.475000,8.225000,-1.516667,60.816677,-2.989339,7.276762
14.391667,8.750000,-1.916667,60.235765,-0.966872,5.452654
14.308334,8.916667,-2.333333,59.725373,-0.279994,3.596680
14.250001,9.266667,-2.625000,59.320313,1.071751,2.270777
14.308334,9.416667,-2.675000,59.564286,1.625414,2.044911
14.008334,9.458334,-3.358334,57.981499,1.920633,-1.000412
